0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.4644, 0.5661, 0.6076, 0.6434, 0.7551, 0.8551, 0.844, 0.9051, 0.945, 0.9578, 0.9649, 0.9971, 0.9836, 0.9681, 0.9599, 1.0222, 0.9347, 1.0074, 1.0196, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.6304, 0.9043, 0.9324, 0.7538, 1.0805, 1.0205, 0.934, 0.9521, 1.1071, 1.0219, 0.8707, 0.9769, 1.089, 1.0627, 0.9542, 0.9563, 0.9156, 1.073, 1.0587, 0
