0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.7853, 4.8632, 4.8205, 4.7857, 4.8043, 4.8061, 4.7627, 4.8544, 4.7761, 4.769, 4.7988, 4.8048, 4.7892, 4.7904, 4.7823, 4.7709, 4.7966, 4.801, 4.7855, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.7679, 4.8452, 4.7845, 4.8038, 4.732, 4.8136, 4.7569, 4.6955, 4.7273, 4.7719, 4.8453, 4.7659, 4.8582, 4.839, 4.8193, 4.7426, 4.7752, 4.825, 4.8419, 0
